"deer_w2","moose_w2","elk_w2","sheep_w2","goat_w2","wolf_w2","Elevation2","DistFromHumanAccess2","pack","used"
5,3,5,1,1,5,1406.97333333315,43.51552217132,"Bow Valley",0
7,7,7,7,7,7,1402,249.581500894529,"Bow Valley",0
4,4,4,4,3,4,1702.35333333328,350.628220877988,"Bow Valley",0
4,5,4,3,1,4,1537.27333333365,252.556870455566,"Bow Valley",0
3,3,3,5,6,3,2325.58044444386,1360.42785007651,"Bow Valley",0
6,5,5,4,1,6,1440.04755555638,37.5935478396948,"Bow Valley",0
5,6,6,1,1,6,1402,112.521906790302,"Bow Valley",0
5,4,5,3,3,5,1428.36622222218,237.059716650407,"Bow Valley",0
1,1,1,1,4,1,2441.18044444393,1291.09278152895,"Bow Valley",0
4,4,4,1,1,4,1494,367.544155280689,"Bow Valley",0
4,4,4,4,3,4,2049.23288888816,2628.57862922111,"Bow Valley",0
1,4,1,3,4,3,2194.60000000033,1218.54391653266,"Bow Valley",0
5,4,5,5,5,5,1702.56622222155,661.393160643515,"Bow Valley",0
4,5,3,1,1,4,1852.19288888822,1398.09505066573,"Bow Valley",0
4,4,4,3,1,4,1601.97333333315,220.542737707483,"Bow Valley",0
4,4,4,4,3,4,1545.71999999981,43.51552217132,"Bow Valley",0
3,3,3,5,6,3,2284.30666666637,2578.09018922821,"Bow Valley",0
4,6,3,5,3,4,1905.02711111027,409.040391554456,"Bow Valley",0
3,4,3,4,3,3,2229.61377777751,348.691318336049,"Bow Valley",0
4,4,4,4,3,4,1845.56666666616,229.508064271083,"Bow Valley",0
4,3,4,5,5,4,1914.33244444552,1749.684033358,"Bow Valley",0
1,1,1,1,4,1,2538.02711111121,3626.84976857558,"Bow Valley",0
4,4,4,4,3,4,1579.23333333277,1341.54866244195,"Bow Valley",0
6,3,6,1,3,6,1533.17955555539,5.6210779452891,"Bow Valley",0
1,1,1,1,4,1,2375.14488888909,1661.60850381038,"Bow Valley",0
4,4,3,1,1,4,1647.70622222237,898.335137372148,"Bow Valley",0
4,5,4,1,4,4,1657.87333333346,1596.85757188232,"Bow Valley",0
4,5,4,3,1,4,1581.10044444455,347.413440466858,"Bow Valley",0
1,1,1,1,4,1,2734.98977777807,1748.97850997826,"Bow Valley",0
5,3,5,1,1,5,1410.17955555539,23.8047225996683,"Bow Valley",0
4,5,3,1,1,4,1745.28000000019,1498.990839691,"Bow Valley",0
3,3,3,1,1,3,2046.65333333352,768.455893658055,"Bow Valley",0
5,3,5,1,1,5,1403.9066666666,43.4081606092809,"Bow Valley",0
4,5,4,3,1,4,1498.2066666671,516.946890558663,"Bow Valley",0
6,4,6,6,1,6,1545.04755555503,443.151418646935,"Bow Valley",0
4,3,4,5,5,4,2182.05377777857,707.397076952215,"Bow Valley",0
3,3,3,5,6,3,2271.32044444407,1086.75752888547,"Bow Valley",0
1,1,1,1,3,1,2277.52577777793,822.957020490835,"Bow Valley",0
1,1,1,1,4,1,2212.8337777777,,"Bow Valley",0
1,1,1,1,4,1,2280.58044444386,2323.29201981501,"Bow Valley",0
5,5,5,3,1,5,1438.35333333302,88.1089408402136,"Bow Valley",0
4,5,4,3,1,4,1482.86666666692,69.6840333580039,"Bow Valley",0
4,4,4,4,3,4,1785.97999999943,42.5865595331416,"Bow Valley",0
4,6,3,5,3,4,2264.18000000041,1790.88359135775,"Bow Valley",0
4,5,4,3,1,4,1688.53333333302,1047.47625724753,"Bow Valley",0
5,5,5,3,1,5,1414.93333333346,9.68403335800394,"Bow Valley",0
4,3,4,5,5,4,1826.49377777768,644.521214593668,"Bow Valley",0
5,1,3,4,4,4,2228.17955555564,1115.90609034986,"Bow Valley",0
4,4,4,3,1,4,1537.23288888909,,"Bow Valley",0
5,5,5,3,1,5,1433,275.778217516296,"Bow Valley",0
4,5,4,3,1,4,1496.43333333333,69.6840333580039,"Bow Valley",0
3,4,3,3,4,3,2111.73333333332,1400.0448328142,"Bow Valley",0
5,4,3,3,3,5,1848.22622222213,588.329913249489,"Bow Valley",0
4,5,4,3,1,4,1546.59333333327,536.605855220954,"Bow Valley",0
4,3,4,5,5,4,1867.186222221,513.070281061053,"Bow Valley",0
6,3,6,1,3,6,1482.81288888834,543.628168257502,"Bow Valley",0
3,4,3,3,1,3,1834.40000000044,299.184835852494,"Bow Valley",0
4,5,4,3,1,4,1653.55955555526,713.20318253561,"Bow Valley",0
4,3,4,5,5,4,1725.0199999987,677.413440466859,"Bow Valley",0
5,4,5,5,5,5,2005.42711111046,1366.41481510789,"Bow Valley",0
1,1,1,1,3,1,2404.62044444499,2420.35497846823,"Bow Valley",0
4,5,4,3,1,4,1539.71333333352,617.428538194854,"Bow Valley",0
4,4,4,3,3,4,1420.46666666673,115.3625780016,"Bow Valley",0
3,3,3,1,3,3,1847.43377777819,400.156301695714,"Bow Valley",0
1,1,1,1,4,1,2712.8693333361,1272.69854624509,"Bow Valley",0
3,3,3,5,6,3,2350.21333333314,944.989324900158,"Bow Valley",0
1,1,1,1,4,1,2274.48444444654,1698.32949151244,"Bow Valley",0
4,6,3,5,3,4,2006.49377777658,956.350926822925,"Bow Valley",0
5,4,5,5,5,5,1663.85333333289,181.155251394496,"Bow Valley",0
4,4,4,1,1,4,1453.16711111109,196.07740111434,"Bow Valley",0
4,5,3,1,1,4,1500.0795555557,5.6210779452891,"Bow Valley",0
4,5,4,3,1,4,1525.75333333321,176.815760627813,"Bow Valley",0
4,4,4,4,3,4,1991.00800000062,801.965592114444,"Bow Valley",0
3,3,3,5,6,3,2063.540444444,1150.34553451348,"Bow Valley",0
3,4,3,3,1,3,1895.2871111116,683.506817841093,"Bow Valley",0
4,3,3,5,6,4,2050.21422222338,1572.49626701761,"Bow Valley",0
4,4,4,4,3,4,1650.80711111085,415.487724048628,"Bow Valley",0
5,5,5,3,1,5,1402,507.274910801177,"Bow Valley",0
1,1,1,1,1,1,2640.22800000082,912.172356368722,"Bow Valley",0
5,5,5,3,1,5,1402,326.491582552204,"Bow Valley",0
6,4,6,6,1,6,1562.89911111033,8.52360412042671,"Bow Valley",0
4,4,4,1,1,5,1544.50622222181,257.413440466858,"Bow Valley",0
3,3,3,5,6,3,1818.16711111042,641.844579339163,"Bow Valley",0
4,3,3,3,1,4,2122.84711111147,338.034067595022,"Bow Valley",0
4,4,4,4,3,4,1985.81377777833,1423.48266353161,"Bow Valley",0
4,5,4,3,1,4,1611.9862222223,588.87669976741,"Bow Valley",0
4,4,4,4,3,4,1646.8604444443,4.06295541271485,"Bow Valley",0
4,4,4,4,3,4,1729.14711111078,4.06295541271485,"Bow Valley",0
1,1,1,1,4,1,2566.77333333268,1416.54430802752,"Bow Valley",0
3,3,3,1,3,3,1935.2204444448,816.800873661862,"Bow Valley",0
4,4,4,4,3,4,2022.22088888966,2671.07147054805,"Bow Valley",0
4,6,4,3,1,4,2283.58000000044,3257.82716248327,"Bow Valley",0
4,3,4,5,5,4,1624.66622222082,408.161407848914,"Bow Valley",0
4,6,3,5,3,4,1750.22000000019,967.76580885764,"Bow Valley",0
5,5,5,3,1,5,1402,308.992328617696,"Bow Valley",0
4,6,3,5,3,4,2016.8999999998,995.748112961055,"Bow Valley",0
4,3,4,5,5,4,2133.54666666585,982.124789965164,"Bow Valley",0
3,4,3,3,1,3,1880.81333333388,149.316397720806,"Bow Valley",0
3,4,3,4,3,3,2021.03377777801,1472.3270947935,"Bow Valley",0
4,4,4,1,1,5,1770.46044444386,1371.64993834687,"Bow Valley",0
5,4,5,5,5,5,2000.81333333295,2013.2609361895,"Bow Valley",0
4,5,4,3,1,4,1604.97333333315,1164.77570643879,"Bow Valley",0
3,4,4,3,4,4,1889.32666666591,358.901524850215,"Bow Valley",0
4,5,4,1,4,4,1570.64666666698,639.169474992185,"Bow Valley",0
1,4,1,3,4,3,2133.33955555584,1869.21652683969,"Bow Valley",0
1,1,1,1,4,1,2506.71333333233,613.323746312832,"Bow Valley",0
4,4,3,1,1,4,1684.10711111109,30.8216010761394,"Bow Valley",0
4,3,3,5,6,4,2354.06044444512,2541.98502107884,"Bow Valley",0
3,3,3,1,3,3,1921.4533333339,966.250272081022,"Bow Valley",0
4,4,4,4,3,4,1591.21288888972,726.982153125692,"Bow Valley",0
1,1,1,1,4,1,2483.23288888961,1417.97388755022,"Bow Valley",0
4,5,4,3,1,4,1621.69333333321,39.6840333580039,"Bow Valley",0
4,5,4,3,1,4,1560.75333333321,668.20801361996,"Bow Valley",0
3,1,3,6,5,3,2325.01955555715,1906.13128472989,"Bow Valley",0
1,4,1,3,4,3,2045.13422222349,480.00995608307,"Bow Valley",0
4,5,4,1,4,4,1707.43333333359,1282.92295024235,"Bow Valley",0
4,4,4,4,3,4,2103.64000000001,2985.4422103331,"Bow Valley",0
4,4,4,3,1,4,1502.59333333327,290.315966641996,"Bow Valley",0
1,1,1,1,4,1,2564.36844444438,1496.41789692979,"Bow Valley",0
3,4,3,3,1,3,1801.67288888922,266.155060527287,"Bow Valley",0
1,1,1,1,4,1,2406.35111111091,1467.04536130455,"Bow Valley",0
4,3,3,5,6,4,2445.31955555553,1520.42315416563,"Bow Valley",0
5,4,3,3,3,5,2146.9991111096,2483.40082392161,"Bow Valley",0
1,1,1,1,4,1,2583.37155555506,1409.52181267343,"Bow Valley",0
3,1,3,5,4,3,2258.96577777806,2393.17669531653,"Bow Valley",0
4,4,4,3,1,4,1679.38622222249,24.3789220547109,"Bow Valley",0
5,5,5,3,1,5,1410.65999999981,210.593746626237,"Bow Valley",0
3,4,3,3,1,3,1909.61244444462,678.393468291096,"Bow Valley",0
1,1,1,1,4,1,2469.23955555741,3415.476870295,"Bow Valley",0
1,4,1,3,4,3,2086.03955555694,876.256414931005,"Bow Valley",0
5,3,5,1,1,5,1432.9066666666,494.380146907538,"Bow Valley",0
3,3,3,1,3,3,1918.46711111159,936.858278800237,"Bow Valley",0
4,5,4,3,3,4,1633.27333333365,648.280629048309,"Bow Valley",0
1,1,1,1,3,1,2135.11377777831,2071.87612412947,"Bow Valley",0
4,3,4,5,5,4,1695.89377777651,554.411961247793,"Bow Valley",0
5,6,6,1,1,6,1402,280.418868429104,"Bow Valley",0
5,5,5,3,1,5,1402,223.238987698472,"Bow Valley",0
3,3,3,5,6,3,2201.97911111064,789.684033358004,"Bow Valley",0
4,5,4,1,4,4,1676.76666666697,648.026259194393,"Bow Valley",0
4,4,4,1,1,5,1848.71955555546,176.179817310148,"Bow Valley",0
1,1,1,1,4,1,2392.05288889071,1867.10419040139,"Bow Valley",0
1,1,1,1,4,1,2291.51200000379,748.07049014503,"Bow Valley",0
1,4,1,3,4,3,1890.4871111119,1487.12994671058,"Bow Valley",0
5,5,5,3,1,5,1403.9066666666,151.736448658655,"Bow Valley",0
4,3,4,5,5,4,1957.02044444357,1003.90766825203,"Bow Valley",0
4,4,4,4,3,4,1783.93288888885,181.905590670469,"Bow Valley",0
3,4,3,3,1,3,1695.66666666729,1034.88747328654,"Bow Valley",0
4,4,4,1,3,4,1489.22666666648,1039.76241236421,"Bow Valley",0
4,4,4,4,3,4,1589.67955555551,358.901524850215,"Bow Valley",0
1,1,1,1,4,1,2257.93333333388,,"Bow Valley",0
4,5,4,3,1,4,1494,78.2927170981351,"Bow Valley",0
6,3,4,1,1,5,1473.44666666642,102.586559533142,"Bow Valley",0
4,4,4,3,1,4,1567.07333333309,522.586559533142,"Bow Valley",0
5,5,5,3,1,5,1402,494.012240999556,"Bow Valley",0
4,4,4,1,3,4,1530.29333333302,1241.35606375036,"Bow Valley",0
3,3,3,5,6,3,1935.9528888873,402.903155914985,"Bow Valley",0
1,1,1,1,4,1,2461.17422222173,1197.93437650261,"Bow Valley",0
4,3,4,5,5,4,1905.49377777768,1769.2571749472,"Bow Valley",0
5,1,3,4,4,4,2155.12622222168,84.1720542984952,"Bow Valley",0
3,4,3,3,1,3,2045.21955555559,199.361999431479,"Bow Valley",0
4,5,4,3,1,4,1520.32622222249,641.254508523876,"Bow Valley",0
3,3,3,5,6,3,2538.33955555456,504.052505033598,"Bow Valley",0
3,4,3,3,1,3,1714.20000000056,213.604483435772,"Bow Valley",0
4,5,4,3,3,4,1924.05999999974,428.529486674326,"Bow Valley",0
3,4,3,3,1,3,1937.69955555515,949.965595223667,"Bow Valley",0
3,3,3,5,6,3,2276.30622222234,3065.30040141243,"Bow Valley",0
4,5,5,3,1,5,1674.12666666654,5.6210779452891,"Bow Valley",0
4,3,3,3,1,4,1915.21333333365,1419.41415969489,"Bow Valley",0
3,3,3,5,6,3,2273.69999999924,621.122986996886,"Bow Valley",0
4,4,4,3,3,4,1536.92622222231,,"Bow Valley",0
4,5,4,3,1,4,1631.64044444437,30.8216010761394,"Bow Valley",0
4,5,4,1,4,4,1587.0795555557,1126.29525918733,"Bow Valley",0
4,4,4,1,1,5,1779.66000000007,382.978832288101,"Bow Valley",0
3,3,3,5,6,3,2469.85377777564,879.684033358004,"Bow Valley",0
3,3,3,5,6,3,2115.4933333324,1089.48241888216,"Bow Valley",0
1,1,1,1,4,1,2748.4453333325,2444.83204058266,"Bow Valley",0
4,3,4,5,5,4,2211.67288888778,2076.89268118107,"Bow Valley",0
4,4,4,4,3,4,2104.30666666679,1030.13710860633,"Bow Valley",0
3,3,3,5,6,3,2004.92044444363,345.217466781007,"Bow Valley",0
4,5,4,3,1,4,1562.49333333333,706.70798494596,"Bow Valley",0
4,6,3,5,3,4,2098.17911110985,1312.26286295314,"Bow Valley",0
3,3,3,5,6,3,2282.41333333276,3148.24376678464,"Bow Valley",0
1,1,1,1,3,1,2354.39333333432,2416.60149705841,"Bow Valley",0
4,3,4,5,5,4,1888.98044444379,1171.11643001402,"Bow Valley",0
4,5,4,1,4,4,1577.57377777782,1065.05549100439,"Bow Valley",0
1,4,1,3,4,3,2168.92000000011,970.72696376642,"Bow Valley",0
3,4,3,3,4,3,2206.43288888779,684.360424647158,"Bow Valley",0
4,4,4,4,3,4,1522.80000000037,485.377823199623,"Bow Valley",0
3,3,3,5,6,3,2230.28222222349,653.815409192142,"Bow Valley",0
1,1,1,1,1,1,2675.02044444424,3758.17875841863,"Bow Valley",0
4,4,3,1,1,4,1958.35333333302,614.072029410127,"Bow Valley",0
4,6,3,5,3,4,1721.50755555521,1855.8477536088,"Bow Valley",0
4,3,3,5,6,4,2255.96577777713,1719.30453945987,"Bow Valley",0
5,3,5,1,1,5,1435.43955555501,84.1720542984952,"Bow Valley",0
4,6,3,5,3,4,1985.8999999998,290.575875336212,"Bow Valley",0
3,4,3,3,1,3,1658.34666666741,559.369834398353,"Bow Valley",0
4,4,4,4,3,4,1762.06666666629,43.51552217132,"Bow Valley",0
4,4,3,1,1,4,1924.64044444437,1060.06562877304,"Bow Valley",0
5,5,4,4,3,5,1429.08666666685,43.4081606092809,"Bow Valley",0
4,4,4,1,1,4,1464.78000000006,67.5113664661284,"Bow Valley",0
4,5,4,1,4,4,1620.50711111128,1033.30512603182,"Bow Valley",0
3,3,3,1,1,3,1986.50711111128,652.914210647008,"Bow Valley",0
1,4,1,3,4,3,2108.74044444566,1289.6825373011,"Bow Valley",0
1,4,3,3,5,3,2063.53955555614,50.3159666419961,"Bow Valley",0
4,4,4,1,3,4,1497.64044444411,292.552536264564,"Bow Valley",0
3,3,3,5,6,3,2333.12577777749,908.158728734526,"Bow Valley",0
4,3,3,3,1,4,1952.12000000025,1106.19090502233,"Bow Valley",0
4,4,4,1,1,5,1848.40711111108,731.29149717313,"Bow Valley",0
4,4,4,4,3,4,1635.99999999974,299.962672403642,"Bow Valley",0
3,3,3,3,1,3,2273.68622222231,1392.39618636248,"Bow Valley",0
4,5,4,3,1,4,1501.84666666754,281.659223583223,"Bow Valley",0
4,3,3,5,6,4,2288.28666666809,66.552232799177,"Bow Valley",0
3,4,4,3,4,4,1737.77422222273,1600.73589390556,"Bow Valley",0
4,4,4,4,3,4,1556.03999999994,405.398094097209,"Bow Valley",0
4,3,4,5,5,4,1868.65911110992,827.781741690603,"Bow Valley",0
5,4,5,5,5,5,1913.3666666656,764.442961124759,"Bow Valley",0
4,6,3,5,3,4,2108.01911111033,674.30604904517,"Bow Valley",0
3,4,3,3,1,3,1818.34711111067,55.4280925325023,"Bow Valley",0
3,3,3,1,1,3,2219.97955555601,3420.87452583849,"Bow Valley",0
3,3,3,5,6,3,2396.87955555463,1103.93210675256,"Bow Valley",0
4,4,4,4,3,4,1500.00622222261,244.292420062617,"Bow Valley",0
4,3,4,5,5,4,1883.77866666759,1985.27868835162,"Bow Valley",0
1,1,1,1,4,1,2508.25377777778,1620.00515781245,"Bow Valley",0
4,4,4,1,3,4,1494.36622222218,5.6210779452891,"Bow Valley",0
1,1,1,1,4,1,2456.71377777813,,"Bow Valley",0
5,3,4,5,5,5,2088.04133333335,981.393488850194,"Bow Valley",0
1,4,3,3,5,3,2128.6733333329,167.413440466858,"Bow Valley",0
5,3,6,1,5,6,2040.98533333309,699.92833472031,"Bow Valley",0
4,4,3,1,1,4,1696.75999999975,4.06295541271485,"Bow Valley",0
4,3,3,5,6,4,2295.73288888871,1271.67005119064,"Bow Valley",0
3,4,3,3,1,3,1850.96000000057,248.594673146122,"Bow Valley",0
1,1,1,1,4,1,2449.72044444612,1111.21307092408,"Bow Valley",0
4,4,4,1,1,5,1787.80666666692,470.315966641996,"Bow Valley",0
5,4,4,4,1,5,1402.14622222224,169.2334093614,"Bow Valley",0
3,3,3,5,6,3,1897.80000000037,112.024597157502,"Bow Valley",0
4,5,4,3,1,4,1465.31333333333,215.246919944152,"Bow Valley",0
3,4,4,3,4,4,1916.01911111016,557.683543539371,"Bow Valley",0
1,4,1,3,4,3,2094.50666666828,880.506322057176,"Bow Valley",0
3,4,3,3,4,3,2250.21288888853,2922.05492541164,"Bow Valley",0
4,5,5,4,1,5,1464.39288888903,193.592171955789,"Bow Valley",0
3,3,3,1,3,3,1944.02000000031,1654.45499218094,"Bow Valley",0
3,3,3,5,6,3,2396.90622222106,2083.56690199358,"Bow Valley",0
3,3,3,5,6,3,2133.506222223,463.644434136052,"Bow Valley",0
1,1,1,1,4,1,2373.40488889033,1755.64606587328,"Bow Valley",0
4,3,4,5,5,4,2082.79999999851,876.981423338323,"Bow Valley",0
4,3,3,5,6,4,2163.05955555565,1971.19555217159,"Bow Valley",0
4,5,5,4,1,5,1435.31333333333,240.662746907302,"Bow Valley",0
7,7,7,7,7,7,1402,551.378539456561,"Bow Valley",0
3,3,3,5,6,3,2128.70088888855,2205.453214368,"Bow Valley",0
4,5,3,1,1,4,1708.77333333377,1813.10957201688,"Bow Valley",0
5,4,3,3,3,5,1932.08044444424,937.397053662729,"Bow Valley",0
4,5,4,3,3,4,1604.43333333359,319.496306005709,"Bow Valley",0
6,3,4,1,1,5,1433,8.52360412042671,"Bow Valley",0
5,4,3,3,3,5,1592.74000000037,949.239755821961,"Bow Valley",0
1,1,1,1,1,1,2355.18711111166,1204.18216507216,"Bow Valley",0
1,1,1,1,1,1,2605.07422222375,869.006869043426,"Bow Valley",0
4,6,4,3,1,4,2374.34711111041,2048.13328305578,"Bow Valley",0
4,4,3,1,1,4,1749.36666666704,1579.35273462387,"Bow Valley",0
4,4,4,4,3,4,2195.34666666555,192.071477709427,"Bow Valley",0
4,5,4,1,4,4,1550.53333333327,300.967086138911,"Bow Valley",0
1,1,1,1,4,1,2352.85200000135,2784.72521733925,"Bow Valley",0
3,4,4,3,4,4,1979.77333333284,860.933617062297,"Bow Valley",0
1,1,1,1,4,1,2354.35377777924,1659.94314474715,"Bow Valley",0
4,5,5,4,1,5,1420.56000000013,137.413440466858,"Bow Valley",0
4,6,3,5,3,4,1780.98666666742,977.968022698703,"Bow Valley",0
4,4,3,1,1,4,1750.34000000019,879.232663986062,"Bow Valley",0
4,3,3,5,6,4,2205.18622222244,132.374148103151,"Bow Valley",0
3,3,3,5,6,3,2271.02666666618,2526.07366335175,"Bow Valley",0
4,4,4,1,1,5,1655.9191111109,760.027844050324,"Bow Valley",0
1,1,1,1,1,1,2669.19333333308,3948.42671363089,"Bow Valley",0
4,4,3,1,1,4,1655.15999999994,146.057292255019,"Bow Valley",0
4,4,4,1,1,5,1970.7599999995,2397.73877432364,"Bow Valley",0
1,1,1,1,4,1,2622.17466666592,2150.40376642623,"Bow Valley",0
4,3,3,1,1,4,1754.64044444411,1530.46616177087,"Bow Valley",0
4,4,4,3,1,4,1656.30666666586,102.586559533142,"Bow Valley",0
4,5,4,3,3,4,2001.86666666692,1065.71004151655,"Bow Valley",0
4,3,4,5,5,4,1912.47999999914,1942.00741331445,"Bow Valley",0
1,4,1,3,4,3,2177.30000000143,151.736448658655,"Bow Valley",0
5,4,3,3,3,5,1522.64666666698,793.72354248887,"Bow Valley",0
3,4,4,3,4,4,1966.45955555651,1325.2701123494,"Bow Valley",0
5,5,5,3,1,5,1401,228.753360298618,"Bow Valley",0
4,4,4,4,3,4,1448.02666666711,158.657543089597,"Bow Valley",0
4,3,3,5,6,4,2483.3400000007,488.869828072302,"Bow Valley",0
3,5,4,1,3,4,1548.90711111121,,"Bow Valley",0
1,1,1,1,4,1,2446.8537777776,1394.52669040139,"Bow Valley",0
1,1,1,1,4,1,2685.2546666669,961.585485983509,"Bow Valley",0
3,4,3,3,1,3,1894.77288888917,399.875163257739,"Bow Valley",0
4,6,3,5,3,4,1819.55333333291,1056.06998777629,"Bow Valley",0
4,4,4,1,1,4,1456.31333333333,263.51201571437,"Bow Valley",0
3,4,3,3,1,3,1772.31333333333,92.0839019589685,"Bow Valley",0
4,5,5,4,1,5,1459.0933333334,137.413440466858,"Bow Valley",0
1,1,1,1,4,1,2290.79911111158,,"Bow Valley",0
5,5,5,3,1,5,1402,12.5865595331416,"Bow Valley",0
1,4,1,3,4,3,1975.32755555606,2046.6260438063,"Bow Valley",0
1,1,1,1,4,1,2564.04622222256,2185.98096819946,"Bow Valley",0
5,4,3,3,3,5,1951.49333333384,1052.48763556355,"Bow Valley",0
4,4,4,3,1,4,1459.12044444393,172.622667552505,"Bow Valley",0
5,4,3,3,3,5,1601.02000000031,748.393840525763,"Bow Valley",0
4,4,4,1,3,4,1453.2204444448,208.299659330825,"Bow Valley",0
5,3,4,5,5,5,2029.07999999896,857.929661908243,"Bow Valley",0
3,5,4,1,3,4,1739,212.755722388182,"Bow Valley",0
1,1,1,1,4,1,2068.21377777826,,"Bow Valley",0
4,5,4,3,3,4,1688.90000000031,889.337779569067,"Bow Valley",0
4,3,4,5,5,4,1652.05999999907,576.49812922181,"Bow Valley",0
5,4,5,5,5,5,1683.93999999949,888.707515869802,"Bow Valley",0
3,3,3,5,6,3,2111.14666666643,1906.42507081979,"Bow Valley",0
4,4,4,4,3,4,2163.50755555521,2084.41637382011,"Bow Valley",0
4,5,4,3,3,4,1487.79288888948,214.67796504311,"Bow Valley",0
4,4,4,1,1,4,1479.89955555545,47.1032418302626,"Bow Valley",0
5,4,3,3,3,5,1765.90000000099,,"Bow Valley",0
5,4,5,4,3,5,1471.29955555564,50.4350808390555,"Bow Valley",0
4,5,4,3,1,4,1527.96711111146,474.032686210646,"Bow Valley",0
1,1,1,1,3,1,2385.03288888854,1537.0131116887,"Bow Valley",0
1,1,1,1,4,1,2415.0537777762,2886.52517097925,"Bow Valley",0
4,5,4,3,1,4,1616.78000000006,60.6227754136947,"Bow Valley",0
4,4,4,3,1,4,1550.50666666642,408.183042586073,"Bow Valley",0
4,4,4,4,3,4,2077.09333333365,2962.15803303765,"Bow Valley",0
1,1,1,1,4,1,2315.24133333288,1203.77480799092,"Bow Valley",0
5,4,5,5,5,5,1763.42755555507,580.134583306826,"Bow Valley",0
3,3,3,5,6,3,2336.82044444487,1766.22165096024,"Bow Valley",0
1,1,1,5,5,3,2401.47955555495,968.298794680239,"Bow Valley",0
4,3,4,5,5,4,1908.19333333266,911.765037126198,"Bow Valley",0
4,4,4,3,1,4,2030.55377777633,1343.57538443597,"Bow Valley",0
5,5,5,3,1,5,1412.03377777801,12.5865595331416,"Bow Valley",0
4,4,4,4,3,4,1761.18666666654,436.852532431052,"Bow Valley",0
4,5,5,4,1,5,1433.61288888897,40.2065353556904,"Bow Valley",0
5,4,3,3,3,5,1745.32711111129,353.20502581791,"Bow Valley",0
5,4,5,4,3,5,1402.78000000006,154.713544257001,"Bow Valley",0
3,3,3,1,1,3,2136.48622222217,1715.19671170938,"Bow Valley",0
4,4,4,4,3,4,2134.66711111096,2328.11622011199,"Bow Valley",0
5,1,3,4,4,4,2227.71999999981,2040.87255112664,"Bow Valley",0
3,3,3,5,6,3,2054.95377777702,404.648939810163,"Bow Valley",0
5,5,5,3,1,5,1433,413.056908121555,"Bow Valley",0
1,1,1,1,1,1,2448.81333333414,925.190037847709,"Bow Valley",0
4,6,4,3,1,4,2402.70666666604,1957.10544441384,"Bow Valley",0
4,4,4,4,3,4,1544.84577777781,43.4081606092809,"Bow Valley",0
1,1,1,1,4,1,2436.58266666554,3865.62969544087,"Bow Valley",0
3,3,3,5,6,3,2066.19288888822,,"Bow Valley",0
4,5,4,1,4,4,1545.0933333334,403.033595990857,"Bow Valley",0
4,5,4,3,1,4,1554.15333333339,430.604769249464,"Bow Valley",0
4,4,4,3,1,4,1561.37377777726,190.787979835402,"Bow Valley",0
1,1,1,1,4,1,2557.2404444446,3642.11892752969,"Bow Valley",0
4,5,4,1,4,4,1748.95288888916,1004.22325082882,"Bow Valley",0
3,4,3,3,1,3,1933.86622222256,498.424127008358,"Bow Valley",0
4,3,3,3,1,4,2053.12622222261,1656.75107134434,"Bow Valley",0
1,1,1,1,4,1,2304.15466666705,,"Bow Valley",0
4,5,3,1,1,4,1755.35333333302,890.074711485836,"Bow Valley",0
1,4,1,3,4,3,2187.09955555668,1244.86771307462,"Bow Valley",0
4,4,4,1,1,5,1640.06,669.684033358004,"Bow Valley",0
3,3,3,4,4,3,2133.55955555526,211.162701527279,"Bow Valley",0
1,1,1,1,4,1,2379.92711111322,1660.87425937165,"Bow Valley",0
5,5,5,3,1,5,1402,172.622667552505,"Bow Valley",0
5,3,6,1,5,6,1704.90622222225,234.686291515938,"Bow Valley",0
1,1,1,1,4,1,2629.32044444423,2497.01027919566,"Bow Valley",0
5,5,5,3,1,5,1402,278.254612403798,"Bow Valley",0
4,5,4,3,1,4,1507.97377777801,413.056908121555,"Bow Valley",0
1,4,1,3,4,3,2180.8528888904,822.39031848203,"Bow Valley",0
4,4,4,4,3,4,1938.59288888866,1262.96670051387,"Bow Valley",0
4,4,3,1,1,4,1694.02666666685,687.58792846095,"Bow Valley",0
7,7,7,7,7,7,2226.21999999994,135.577937127609,"Bow Valley",0
4,5,4,3,1,4,1514.81333333346,214.67796504311,"Bow Valley",0
4,4,4,4,3,4,1571.00666666722,120.775375271812,"Bow Valley",0
4,4,4,1,1,4,1444.31333333333,212.245087034876,"Bow Valley",0
3,3,3,5,6,3,2417.99466666593,825.545574776661,"Bow Valley",0
5,5,4,4,3,5,1402,399.320459165617,"Bow Valley",0
4,6,4,3,1,4,2061.71333333352,395.470153661985,"Bow Valley",0
1,1,1,1,4,1,2622.2693333334,3813.05296920928,"Bow Valley",0
4,3,3,5,6,4,2301.22000000045,2347.12742671808,"Bow Valley",0
1,4,1,3,4,3,2104.40711111066,1208.9935815207,"Bow Valley",0
4,5,3,1,1,4,1802.25999999963,771.737156552635,"Bow Valley",0
3,4,4,3,4,4,1765.52577777777,252.303920000133,"Bow Valley",0
3,4,3,3,1,3,1759.2471111114,317.413440466858,"Bow Valley",0
4,6,5,1,1,5,1402,280.418868429104,"Bow Valley",0
1,1,1,1,4,1,2168.50622222325,737.139457782585,"Bow Valley",0
4,4,4,1,1,4,1494,47.1032418302626,"Bow Valley",0
4,3,3,3,1,4,1921.38044444474,1404.22759875843,"Bow Valley",0
1,1,1,5,5,3,2119.18666666628,2919.71858673837,"Bow Valley",0
